license_id	status	business_name	business_address	business_city	business_state	business_zip	last_name	first_name	phone	owner	expires_txt	issued_txt	county	license_type_code	license_type_desc	agent_last	agent_first
09100137	Active	CATALINA MARKET	2601 N COLUMBUS	TUCSON	Arizona	85712	JAYANTIBHAI PATEL		5203266414	RAM LLC	10/31/2019	11/18/1980	Pima	009	Liquor store	PATEL	JAYANTIBHAI
09100138	Active	SAFEWAY #267	2940 W VALENCIA	TUCSON	Arizona	85746	NICHOLAS GUTTILLA		5205780144	SAFEWAY INC	10/31/2019	02/13/1987	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100139	Active	SAFEWAY #2044	260 W CONTINENTAL	GREEN VALLEY	Arizona	85614	NICHOLAS GUTTILLA		5206257823	SAFEWAY INC	10/31/2019	11/18/1980	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100140	Active	SAFEWAY  #1874	6360 E GOLF LINKS Road	TUCSON	Arizona	85730	NICHOLAS GUTTILLA		5205149567	SAFEWAY INC	10/31/2019	02/13/1987	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100141	Inactive	SAFEWAY #255	1551 W SAINT MARYS Road	TUCSON	Arizona	85745	NICHOLAS GUTTILLA		5206248442	SAFEWAY INC	10/31/2019	11/18/1980	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100142	Active	MIDTOWN LIQUOR	339 S STONE	TUCSON	Arizona	85701	MONTE DAVILA		5206238241	MIDTOWN ENTERPRISES INC	10/31/2019	08/16/1985	Pima	009	Liquor store	DAVILA	MONTE
09100143	Inactive	SAFEWAY #267	2940 W VALENCIA	TUCSON	Arizona	85746	NICHOLAS GUTTILLA		5205780144	SAFEWAY INC	10/31/2001	02/13/1987	Pima	009	Liquor store	LUCCHESI	TERRY
09100144	Active	BASHAS #52	15310 N ORACLE Road	TUCSON	Arizona	85739	MICHAEL JOSEPH BASHA		5205757300	BASHAS INC	10/31/2019	09/12/1988	Pima	009	Liquor store	BASHA	MICHAEL
09100145	Active	CIRCLE K STORE #8869	4160 N 1ST Avenue	TUCSON	Arizona	85719	KIM KENNETH KWIATKOWSKI		5202921151	CIRCLE K STORES INC	10/31/2019	12/09/1987	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100146	Active	SAFEWAY #2809	13380 E MARY ANN CLEVELAND Way	VAIL	Arizona	85641	NICHOLAS GUTTILLA		5205267087	SAFEWAY INC	10/31/2019	07/19/1984	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100147	Active	SAFEWAY #3964	9595 E BROADWAY Boulevard	TUCSON	Arizona	85748	NICHOLAS GUTTILLA		5207517699	SAFEWAY INC	10/31/2019	09/12/1988	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100148	Active	WALGREENS #3097	7115 E TANQUE VERDE Road	TUCSON	Arizona	85715	ANDREA LEWKOWITZ		6028640176	WALGREEN ARIZONA DRUG CO	10/31/2019	09/12/1988	Pima	009	Liquor store	LEWKOWITZ	ANDREA
09100149	Active	SAFEWAY #1771	1301 W DUVAL MINE Road	SAHUARITA	Arizona	85629	NICHOLAS GUTTILLA		5206482847	SAFEWAY INC	10/31/2019	09/26/1984	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100150	Active	SAFEWAY #960	7300 N LA CHOLLA Boulevard	TUCSON	Arizona	85741	NICHOLAS GUTTILLA		5205750993	SAFEWAY INC	10/31/2019	09/12/1988	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100151	Active	SAFEWAY #963	6600 E GRANT Road	TUCSON	Arizona	85715	NICHOLAS GUTTILLA		5208856109	SAFEWAY INC	10/31/2019	09/12/1988	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100152	Active	CIRCLE K STORE #1140	9810 S NOGALES Highway	TUCSON	Arizona	85706	KIM KENNETH KWIATKOWSKI		5202942450	CIRCLE K STORES INC	10/31/2019	09/12/1988	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100153	Active	CIRCLE K STORE  #3439	4701 E 22ND Street	TUCSON	Arizona	85711	KIM KENNETH KWIATKOWSKI		6027284783	CIRCLE K STORES INC	10/31/2019	09/12/1988	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100154	Active	SAFEWAY #1521	12122 N RANCHO VISTOSO Boulevard	ORO VALLEY	Arizona	85755	NICHOLAS GUTTILLA		5202974344	SAFEWAY INC	10/31/2019	10/05/2018	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100155	Active	WALGREENS #3630	9220 N THORNYDALE Road	TUCSON	Arizona	85742	ANDREA LEWKOWITZ		6023311349	WALGREEN ARIZONA DRUG CO	10/31/2019	06/28/1961	Pima	009	Liquor store	LEWKOWITZ	ANDREA
09100156	Active	FAMILY FOOD STORE	2100 W RUTHRAUFF Road	TUCSON	Arizona	85705	KEVIN KRAMBER		5208882064	WIDAD INTERNATIONAL ENTERPRISES INC	10/31/2019	06/22/1976	Pima	009	Liquor store	KRAMBER	KEVIN
09100157	Active	WALGREENS #3447	12965 N ORACLE Road	ORO VALLEY	Arizona	85739	ANDREA LEWKOWITZ		6023311349	WALGREEN ARIZONA DRUG CO	10/31/2019	02/09/1984	Pima	009	Liquor store	LEWKOWITZ	ANDREA
09100158	Active	HOLT AJO SALES	429 N 2ND Avenue	AJO	Arizona	85321	MICHAEL HOLT		5203876200	HOLT AJO SALES INC	10/31/2019	12/01/1983	Pima	009	Liquor store	HOLT	MICHAEL
09100159	Active	FRY'S FOOD & DRUG #58	2001 E IRVINGTON Road	TUCSON	Arizona	85714	JEFFREY MILLER		5202947191	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	12/30/1982	Pima	009	Liquor store	MILLER	JEFFREY
09100160	Active	FRY'S FOOD & DRUG #34	7812 E SPEEDWAY Boulevard	TUCSON	Arizona	85710	JEFFREY MILLER		5208853547	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	12/30/1982	Pima	009	Liquor store	MILLER	JEFFREY
09100161	Active	FRY'S MARKETPLACE #689	12100 N THORNYDALE Road	MARANA	Arizona	85742	JEFFREY MILLER		5205726040	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	12/30/1982	Pima	009	Liquor store	MILLER	JEFFREY
09100162	Active	FRY'S MARKETPLACE #679	15950 S RANCHO SAHUARITA Boulevard	SAHUARITA	Arizona	85629	JEFFREY MILLER		5206487700	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	12/30/1982	Pima	009	Liquor store	MILLER	JEFFREY
09100163	Inactive	FRY'S FOOD & DRUG #119	902 W IRVINGTON	TUCSON	Arizona	85714	JEFFREY MILLER		5208890067	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	01/02/1963	Pima	009	Liquor store	MILLER	JEFFREY
09100164	Active	FRY'S FOOD & DRUG #42	9401 E 22ND Street	TUCSON	Arizona	85710	JEFFREY MILLER		5207218575	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	03/12/1986	Pima	009	Liquor store	MILLER	JEFFREY
09100165	Active	FRY'S  FOOD & DRUG #20	3640 S 16TH Avenue	TUCSON	Arizona	85713	JEFFREY MILLER		5206246934	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	06/15/1982	Pima	009	Liquor store	MILLER	JEFFREY
09100166	Inactive	FRY'S FOOD & DRUG #19	3920 E GRANT Road	TUCSON	Arizona	85712	JEFFREY MILLER		5203236658	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	01/06/1984	Pima	009	Liquor store	MILLER	JEFFREY
09100167	Active	FRY'S FOOD & DRUG #36	3770 W INA Road	TUCSON	Arizona	85741	JEFFREY MILLER		5207442472	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	12/07/1984	Pima	009	Liquor store	MILLER	JEFFREY
09100168	Active	FRY'S FOOD & DRUG #21	555 E GRANT Road	TUCSON	Arizona	85705	JEFFREY MILLER		5206221976	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	07/24/1985	Pima	009	Liquor store	MILLER	JEFFREY
09100169	Active	SAGUARO EXPRESS	1051 S CRAYCROFT Road	TUCSON	Arizona	85711	NASHWAN ABO		5205145581	SAGUARO EXPRESS LIQUOR INC	10/31/2019	11/26/1985	Pima	009	Liquor store	ABO	NASHWAN
09100170	Active	DEL SOL MARKETPLACE	5405 W VALENCIA Road	TUCSON	Arizona	85757	THOMAS AGUILERA		5208387000	PASCUA YAQUI TRIBE	10/31/2019	05/13/1971	Pima	009	Liquor store	AGUILERA	THOMAS
09100172	Active	HILLTOP MARKET	1843 W AJO Way	TUCSON	Arizona	85713	JAMES PHAM		5208831900	PHAMILY LLC	10/31/2019	01/01/1933	Pima	009	Liquor store	PHAM	JAMES
09100173	Active	WALGREENS #15502	8980 E TANQUE VERDE Road	TUCSON	Arizona	85749	ANDREA LEWKOWITZ		6027323384	WALGREEN ARIZONA DRUG CO	10/31/2019	01/13/1983	Pima	009	Liquor store	LEWKOWITZ	ANDREA
09100175	Active	GRAND MARKET	6250 S 6TH Avenue	TUCSON	Arizona	85706	CHAN	TAK	5208893959		10/31/2019	03/07/1979	Pima	009	Liquor store		
09100176	Inactive	SUPER H	2710 W RUTHRAUFF Road	TUCSON	Arizona	85705	HIAM INNABI		5208880653	SUNSHINE REEM INC	10/31/2018	08/13/1976	Pima	009	Liquor store	INNABI	HIAM
09100177	Active	7-ELEVEN #17766 E	1750 E SPEEDWAY	TUCSON	Arizona	85719	AJAY GUPTA		5203265271	PRANAVDIVYA HOSPITALITY CORPORATION	10/31/2019	04/22/1980	Pima	009	Liquor store	GUPTA	AJAY
09100178	Active	WAL MART SUPERCENTER #5858	9260 S HOUGHTON Road	TUCSON	Arizona	85747	JOHN DEAN CURTIS II		5203296674	WALMART INC	10/31/2019	01/14/1985	Pima	009	Liquor store	CURTIS II	JOHN
09100179	Active	WALGREENS #3837	1550 W VALENCIA	TUCSON	Arizona	85746	ANDREA LEWKOWITZ		6023311349	WALGREEN ARIZONA DRUG CO	10/31/2019	03/24/1988	Pima	009	Liquor store	LEWKOWITZ	ANDREA
09100180	Active	U OF A LIQUORS	1002 E 6TH Street	TUCSON	Arizona	85719	DHARMESH J PATEL		5206231132	SOUTHWEST TRADING CORP	10/31/2018	05/21/1976	Pima	009	Liquor store	PATEL	DHARMESH
09100180	Active	U OF A LIQUORS	1002 E 6TH Street	TUCSON	Arizona	85719	DHARMESH J PATEL		5206231132	SOUTHWEST TRADING CORP	10/31/2019	05/21/1976	Pima	009	Liquor store	BERGER	RICHARD
09100181	Active	SAFEWAY #3322	10380 E BROADWAY Boulevard	TUCSON	Arizona	85748	NICHOLAS GUTTILLA		5205463929	SAFEWAY INC	10/31/2019	01/22/1986	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100182	Active	ROY'S CORNER	647 S 6TH Avenue	TUCSON	Arizona	85701	ROY LAOS		5206234824	ANNA BAFFERT LAOS LIVING TRUST	10/31/2019	01/14/1963	Pima	009	Liquor store	LAOS	ROY
09100183	Active	HENRY'S MARKET	3051 E 36TH Street	TUCSON	Arizona	85713	CHUNG LEE		5206229854	LEE'S INVESTMENTS LLC	10/31/2019	07/01/1985	Pima	009	Liquor store	LEE	CHUNG
09100184	Inactive	FREEDOM'S GENERAL STORE	201 W FORT LOWELL Road	TUCSON	Arizona	85705	JAMES ROGERS		5206231678	POR LA FAMILIA LLC	10/31/2019	03/23/1967	Pima	009	Liquor store	ROGERS	JAMES
09100185	Active	22ND ST LIQUORS	5174 E 22ND Street	TUCSON	Arizona	85711	DEUK YOON		5207474381	22ND ST LIQUORS INC	10/31/2019	01/15/1962	Pima	009	Liquor store	YOON	DEUK
09100186	Active	GUS'S LIQUOR STORE	3350 N 1ST Avenue	TUCSON	Arizona	85719	GHASSAN EL MURIB		5203231544	OMAR ENTERPRISES III INC	10/31/2019	05/02/1980	Pima	009	Liquor store	EL MURIB	GHASSAN
09100187	Active	7-ELEVEN #23823C	1001 E SPEEDWAY Boulevard	TUCSON	Arizona	85719	AJAY GUPTA		5206281612	PRANAVDIVYA HOSPITALITY CORPORATION	10/31/2019	07/16/1979	Pima	009	Liquor store	GUPTA	AJAY
09100188	Active	CIRCLE K STORE #0517	3155 N ALVERNON Way	TUCSON	Arizona	85712	KIM KENNETH KWIATKOWSKI		5204377576	CIRCLE K STORES INC	10/31/2019	05/03/1962	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100189	Active	EL SUPER #10	3372 S 6TH Avenue	TUCSON	Arizona	85713	RANDY NATIONS		5203007610	BODEGA LATINA CORPORATION	10/31/2019	05/21/1942	Pima	009	Liquor store	NATIONS	RANDY
09100190	Active	QUICK STOP LIQUORS	5423 S PALO VERDE	TUCSON	Arizona	85706	SANDEEP SEHGAL		5208074841	BLUESTAR LIQUOR LLC	10/31/2019	01/03/1964	Pima	009	Liquor store	SEHGAL	SANDEEP
09100192	Active	7-ELEVEN #13035C	1902 S ALVERNON Way	TUCSON	Arizona	85711	KHATRI	PREM	5207480424		10/31/2019	09/05/1979	Pima	009	Liquor store		
09100193	Active	CVS/PHARMACY #9211	6488 N ORACLE Road	TUCSON	Arizona	85704	JASON MORRIS		5202978397	ARIZONA CVS STORES LLC	10/31/2019	01/27/1961	Pima	009	Liquor store	MORRIS	JASON
09100194	Active	WAL MART SUPERCENTER #1612	1650 W VALENCIA Road	TUCSON	Arizona	85746	JOHN DEAN CURTIS II		5205733777	WALMART INC	10/31/2019	08/18/1983	Pima	009	Liquor store	CURTIS II	JOHN
09100195	Active	SAFEWAY #3203	1350 N SILVERBELL Road	TUCSON	Arizona	85745	NICHOLAS GUTTILLA		5206237449	SAFEWAY INC	10/31/2019	05/09/1985	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100196	Inactive	CVS PHARMACY # 9211	6484 N ORACLE Road	TUCSON	Arizona	85704	JASON MORRIS		5202978397	ARIZONA CVS STORES LLC	10/31/2019	05/09/1985	Pima	009	Liquor store	MORRIS	JASON
09100197	Active	CVS/PHARMACY #9207	865 E GRANT Road	TUCSON	Arizona	85719	JASON MORRIS		9286224853	ARIZONA CVS STORES LLC	10/31/2019	05/09/1985	Pima	009	Liquor store	MORRIS	JASON
09100198	Active	CIRCLE K STORE #6470	5365 N LA CHOLLA Boulevard	TUCSON	Arizona	85705	KIM KENNETH KWIATKOWSKI		5208877479	CIRCLE K STORES INC	10/31/2019	05/09/1985	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100199	Active	WAGON WHEEL POST GENERAL STORE	6803 N SANDARIO Road	TUCSON	Arizona	85743	ATIYEH INNABI		5206828223	PICTURE ROCKS POST INC	10/31/2019	05/09/1985	Pima	009	Liquor store	INNABI	ATIYEH
09100200	Inactive	TUCSON TRUCK TERMINAL	5451 E BENSON Highway	TUCSON	Arizona	85706	GAIL FOREMAN		5205740050	TUCSON TRUCK TERMINAL INC	10/31/2019	07/19/1977	Pima	009	Liquor store	FOREMAN	GAIL
09100201	Active	CIRCLE K STORE #1798	4702 E SPEEDWAY Boulevard	TUCSON	Arizona	85712	KIM KENNETH KWIATKOWSKI		5203250296	CIRCLE K STORES INC	10/31/2019	01/22/1936	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100202	Active	ARCO AM/PM	3825 W ORANGE GROVE Road	TUCSON	Arizona	85741	INDER PREET SINGH		5205754026	KHURANA MANAGEMENT INC	10/31/2019	01/10/1986	Pima	009	Liquor store	KAUR	INDER
09100203	Inactive	BEVMO	4646 N ORACLE Road STE 130	TUCSON	Arizona	85705	RANDY NATIONS		5208873221	BEVERAGES & MORE INC	10/31/2019	07/18/1961	Pima	009	Liquor store	NATIONS	RANDY
09100204	Inactive	PIMA LIQUORS	2858 W DREXEL Road	TUCSON	Arizona	85746	ZACEVICH	CECIL	5205786418	CECIL ZACEVICH	10/31/1998	09/26/1984	Pima	009	Liquor store		
09100205	Active	SAFEWAY #255	1551 W SAINT MARYS Road	TUCSON	Arizona	85745	NICHOLAS GUTTILLA		5206248442	SAFEWAY INC	10/31/2019	09/08/1966	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100206	Active	LIM BONG LIQUOR & GROCERIES	688 W GRANT	TUCSON	Arizona	85705	VAN THANH THI PHAM		5206230750	LIM BONG LLC	10/31/2019	04/20/1972	Pima	009	Liquor store	PHAM	VAN THANH
09100207	Active	BEVERAGE BARN	5770 S 12TH Avenue	TUCSON	Arizona	85706	BASSAM NATHIR SIDA		5202941858	NEW BEVERAGE BARN LLC	10/31/2019	08/16/1984	Pima	009	Liquor store	SIDA	BASSAM
09100208	Inactive	ICE CREAM BAR	1135 W HOOVER Street	AJO	Arizona	85321	JAMES WILLIAM BOYD JR		6025317144	SOUTHWEST FINANCIAL HOLDINGS LLC	10/31/2019	04/17/1980	Pima	009	Liquor store	BOYD JR.	JAMES
09100211	Active	CIRCLE K STORE #0809	4395 N ROMERO Road	TUCSON	Arizona	85705	KIM KENNETH KWIATKOWSKI		5208886531	CIRCLE K STORES INC	10/31/2019	08/23/1982	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100213	Active	GUS'S LIQUOR STORE II	4302 E GRANT Road	TUCSON	Arizona	85712	GHASSAN EL MURIB		5208815116	OMAR ENTERPRISES III INC	10/31/2019	02/15/1984	Pima	009	Liquor store	EL MURIB	GHASSAN
09100214	Active	ROCKY POINT DRIVE THRU	2526 W VALENCIA Road	TUCSON	Arizona	85746	BARBARA KIBLER		5205782228	MEXICANO LLC	10/31/2019	10/07/1985	Pima	009	Liquor store	KIBLER	BARBARA
09100215	Active	FOOD CITY  #77	2950 S 6TH Avenue	SOUTH TUCSON	Arizona	85713	MICHAEL JOSEPH BASHA		5208797760	BASHAS INC	10/31/2019	01/22/1986	Pima	009	Liquor store	BASHA	MICHAEL
09100216	Active	LIQUOR DAN	6121 S 6TH Avenue	TUCSON	Arizona	85706	NIL KAY		5202944313	DONUT WHEEL INC	10/31/2019	12/16/1985	Pima	009	Liquor store	KAY	NIL
09100217	Active	LUCKY J MARKET	1285 E PRINCE Road	TUCSON	Arizona	85719	JITENDRA PATEL		5208877130	OM NUM SHIVAY LLC	10/31/2019	01/19/1984	Pima	009	Liquor store	PATEL	JITENDRA
09100218	Active	COSTCO WHOLESALE #431	3901 W COSTCO Drive	TUCSON	Arizona	85741	CLARE ABEL		5207971980	COSTCO WHOLESALE CORP	10/31/2019	01/30/1986	Pima	009	Liquor store	CURTIS II	JOHN
09100219	Active	RUMRUNNER	3131 E FIRST Street	TUCSON	Arizona	85716	JENNIFER ELCHUCK		5203260121	WINE & DINE ENTERPRISES INC	10/31/2019	05/04/1976	Pima	009	Liquor store	ELCHUCK	JENNIFER
09100220	Active	FIRST AVENUE BEVERAGE	3149 N 1ST Avenue	TUCSON	Arizona	85719	DHARMESH J PATEL		5206247782	COMPREHENSIVE AUTO PROTECTION INC	10/31/2018	05/13/1971	Pima	009	Liquor store	PATEL	DHARMESH
09100220	Active	FIRST AVENUE BEVERAGE	3149 N 1ST Avenue	TUCSON	Arizona	85719	DHARMESH J PATEL		5206247782	COMPREHENSIVE AUTO PROTECTION INC	10/31/2019	05/13/1971	Pima	009	Liquor store	BERGER	RICHARD
09100221	Active	TONY'S LIQUORS	4717 S 12TH Avenue	TUCSON	Arizona	85714	MARIA BELTRAN FULLER		5202949283	GMF INVESTMENTS INC	10/31/2019	03/13/1962	Pima	009	Liquor store	BELTRAN FULLER	MARIA
09100222	Active	SAFEWAY #1749	9100 N SILVERBELL Road	MARANA	Arizona	85653	NICHOLAS GUTTILLA		5205798365	SAFEWAY INC	10/31/2019	04/18/1962	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100223	Active	WAL MART SUPERCENTER # 5031	8280 N CORTARO Road	MARANA	Arizona	85743	JOHN DEAN CURTIS II		5207443652	WALMART INC	10/31/2019	12/02/1987	Pima	009	Liquor store	CURTIS II	JOHN
09100224	Active	CIRCLE K STORE #8778	2880 W INA Road	TUCSON	Arizona	85741	KIM KENNETH KWIATKOWSKI		5204377576	CIRCLE K STORES INC	10/31/2019	09/04/1986	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100225	Active	FOOD CITY #133	3030 E 22ND Street	TUCSON	Arizona	85713	MICHAEL JOSEPH BASHA		5203232591	BASHAS INC	10/31/2019	03/16/1981	Pima	009	Liquor store	BASHA	MICHAEL
09100226	Active	CIRCLE K STORE #3483	2616 S MISSION Road	TUCSON	Arizona	85713	KIM KENNETH KWIATKOWSKI		5206233813	CIRCLE K STORES INC	10/31/2019	09/04/1986	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100227	Active	CIRCLE K STORE #2917	8909 E TANQUE VERDE Road	TUCSON	Arizona	85749	KIM KENNETH KWIATKOWSKI		5204377576	CIRCLE K STORES INC	10/31/2019	09/04/1986	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100228	Active	FRY'S FOOD & DRUG #17	4150 E 22ND Street	TUCSON	Arizona	85711	JEFFREY MILLER		5207451553	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	12/03/1986	Pima	009	Liquor store	MILLER	JEFFREY
09100229	Active	CIRCLE K STORE #2915	2840 W LOS REALES Road	TUCSON	Arizona	85746	KIM KENNETH KWIATKOWSKI		5204377576	CIRCLE K STORES INC	10/31/2019	09/04/1986	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100230	Active	FRY'S FOOD & DRUG #131	2480 N SWAN Road	TUCSON	Arizona	85712	JEFFREY MILLER		5203254802	SMITH'S FOOD & DRUG CENTERS INC	10/31/2019	02/13/1987	Pima	009	Liquor store	MILLER	JEFFREY
09100231	Active	FOOD CITY #69	3923 N FLOWING WELLS Road	TUCSON	Arizona	85705	MICHAEL JOSEPH BASHA		5208871343	BASHAS INC	10/31/2019	12/03/1987	Pima	009	Liquor store	BASHA	MICHAEL
09100232	Active	WHOLE FOODS MARKET	7133 N ORACLE Road	TUCSON	Arizona	85704	JEFFREY HOWARD ROFF		5203520111	MRS GOOCH'S NATURAL FOOD MARKETS INC	10/31/2019	01/05/1986	Pima	009	Liquor store	ROFF	JEFFREY
09100233	Active	FOOD CITY #136	1225 W ST MARYS Road	TUCSON	Arizona	85745	MICHAEL JOSEPH BASHA		5207923494	BASHAS INC	10/31/2019	11/05/1986	Pima	009	Liquor store	BASHA	MICHAEL
09100234	Active	CVS/PHARMACY #9277	6895 E SUNRISE Drive	TUCSON	Arizona	85750	JASON MORRIS		5206154800	ARIZONA CVS STORES LLC	10/31/2019	01/30/1939	Pima	009	Liquor store	MORRIS	JASON
09100236	Active	TOTAL WINE & MORE #1009	5870 E BROADWAY #448	TUCSON	Arizona	85711	NICHOLAS GUTTILLA		5207450540	ARIZONA FINE WINE & SPIRITS LLC	10/31/2019	04/25/1977	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100237	Active	WALGREENS #3463	1415 W RIVER Road	TUCSON	Arizona	85704	ANDREA LEWKOWITZ		5203311349	WALGREEN ARIZONA DRUG CO	10/31/2019	04/07/1980	Pima	009	Liquor store	LEWKOWITZ	ANDREA
09100239	Active	7-ELEVEN #27143C	7084 E BROADWAY	TUCSON	Arizona	85710-2805	KITCHEN	TRACY	5202981977		10/31/2019	12/24/1986	Pima	009	Liquor store		
09100240	Active	PARK DELI & LIQUORS	3780 S PARK Avenue	TUCSON	Arizona	85713	KULDIP SAHOTA		5208845962	B H S SAHOTA LLC	10/31/2019	12/20/1984	Pima	009	Liquor store	SAHOTA	KULDIP
09100241	Active	SAFEWAY #1984	9125 E TANQUE VERDE	TUCSON	Arizona	85749	NICHOLAS GUTTILLA		5207606087	SAFEWAY INC	10/31/2019	07/21/1988	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100242	Active	FOOD CITY #165	428 W VALENCIA	TUCSON	Arizona	85706	MICHAEL JOSEPH BASHA		5208070413	BASHAS INC	10/31/2019	04/22/1988	Pima	009	Liquor store	BASHA	MICHAEL
09100243	Active	CIRCLE K STORE #1025	3541 E FORT LOWELL Road	TUCSON	Arizona	85716	KIM KENNETH KWIATKOWSKI		5207957975	CIRCLE K STORES INC	10/31/2019	04/22/1988	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100244	Active	SAFEWAY #1983	2140 W GRANT	TUCSON	Arizona	85745	NICHOLAS GUTTILLA		5207920083	SAFEWAY INC	10/31/2019	04/22/1988	Pima	009	Liquor store	GUTTILLA	NICHOLAS
09100245	Active	CHARLIE'S DRIVE IN LIQUOR	5451 E PIMA Street	TUCSON	Arizona	85712	DHARMESHKUMAR PATEL		5203260652	BHAGAT LLC	10/31/2019	10/24/1961	Pima	009	Liquor store	PATEL	DHARMESH
09100247	Active	CIRCLE K STORE #8648	977 E SPEEDWAY Boulevard	TUCSON	Arizona	85719	KIM KENNETH KWIATKOWSKI		5204370600	CIRCLE K STORES INC	10/31/2019	03/26/1979	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100248	Inactive	RX PLUS #667	2820 N CAMPBELL Avenue	TUCSON	Arizona	85719	ROGER RAHAEUSER		5203753858	R D S ACQUISITION CORP	10/31/1994	03/01/1987	Pima	009	Liquor store	RAHAEUSER	ROGER
09100249	Inactive	RX PLUS #638	101-12 LA CANADA	GREEN VALLEY	Arizona	85614	ROGER RAHAEUSER		5206251930	R D S ACQUISITION CORP	10/31/1994	01/27/1936	Pima	009	Liquor store	RAHAEUSER	ROGER
09100250	Active	PLAZA LIQUORS	2642 N CAMPBELL	TUCSON	Arizona	85719	MARK THOMSON		5203270452	THOMSON NIHLA H ET AL	10/31/2019	09/16/1985	Pima	009	Liquor store	THOMSON	MARK
09100251	Active	WAL MART NEIGHBORHOOD MARKET #4490	2565 E COMMERCE CENTER Place	TUCSON	Arizona	85706	JOHN DEAN CURTIS II		5208370750	WALMART INC	10/31/2019	06/19/1975	Pima	009	Liquor store	CURTIS II	JOHN
09100252	Inactive	MEXICO WAY STORE	9418 S NOGALES Highway	TUCSON	Arizona	85706	KEVIN KRAMBER		5202942049	AL RAM MARKET LLC	10/31/2019	03/24/1976	Pima	009	Liquor store	KRAMBER	KEVIN
09100253	Active	BEVERAGE STORE	1866 S COUNTRY CLUB Road	TUCSON	Arizona	85713	GERRY RAMIREZ STEWART		5208813260	MKG CORPORATION	10/31/2019	01/01/1968	Pima	009	Liquor store	RAMIREZ STEWART	GERRY
09100254	Active	WAL MART SUPERCENTER #2922	7635 N LA CHOLLA Boulevard	TUCSON	Arizona	85741	JOHN DEAN CURTIS II		5202970840	WALMART INC	10/31/2019	02/07/1979	Pima	009	Liquor store	CURTIS II	JOHN
09100255	Active	GRANTSTONE SUPER MARKET	8 W GRANT	TUCSON	Arizona	85705	JACKSON WONG		5206287445	GRANTSTONE  INC	10/31/2019	12/19/1984	Pima	009	Liquor store	WONG	JACKSON
09100256	Active	FOOD SPOT MARKET	5256 S NOGALES Highway	TUCSON	Arizona	85706	VO MA		5202944042	MA VO PARTNERSHIP	10/31/2019	01/09/1985	Pima	009	Liquor store	MA	VO
09100257	Active	SONORA MARKET	3050 E 36TH Street	TUCSON	Arizona	85713	AMANI HAMAD		5206238290	SONORA MARKET LLC	10/31/2019	03/03/1967	Pima	009	Liquor store	HAMAD	AMANI
09100258	Active	CIRCLE K STORE #805	3655 S KOLB Road	TUCSON	Arizona	85730	KIM KENNETH KWIATKOWSKI		5204377576	CIRCLE K STORES INC	10/31/2019	06/18/1986	Pima	009	Liquor store	KWIATKOWSKI	KIM
09100259	Active	CIRCLE K STORE #1632	5505 E GRANT Road	TUCSON	Arizona	85712	KIM KENNETH KWIATKOWSKI		5208861721	CIRCLE K STORES INC	10/31/2019	06/18/1986	Pima	009	Liquor store	KWIATKOWSKI	KIM
