to_committee	to_cand_id	item_prim_gen	item_trans_code	item_trans_type	item_entity_type	from_name	from_affiliation	to_name	item_date	item_amount_orig	item_memo	item_memo_text	item_image_id
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE	UNITED MINE WORKERS OF AMERICA	TOM O'HALLERAN FOR CONGRESS	2016-10-18	1000			201610279034648695
C00367110	H4AZ04024	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE	MICROSOFT CORPORATION	COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2016-10-07	1000			201610259034578473
C00540617	H4AZ06045	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE	MICROSOFT CORPORATION	DAVID SCHWEIKERT FOR CONGRESS	2016-10-07	1000			201610259034578474
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE	MICROSOFT CORPORATION	GALLEGO FOR ARIZONA	2016-10-13	1000			201610259034578477
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC)	AMERICAN PHYSICAL THERAPY ASSOCIATION	MCSALLY FOR CONGRESS	2016-10-13	2500			201610269034581838
C00374058	H2AZ07070	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC)	AMERICAN PHYSICAL THERAPY ASSOCIATION	A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL C	2016-10-13	1000			201610269034581831
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	BECHTEL GROUP, INC. POLITICAL ACTION COMMITTEE (BECHTEL POLITICAL ACTION COMMITTEE)	BECHTEL	GALLEGO FOR ARIZONA	2016-10-12	2500			201610269034584548
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ELECTING WOMEN PAC		KIRKPATRICK FOR SENATE	2016-10-06	1000			201610279036663239
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	THE PETER NORBECK LEADERSHIP PAC		FRIENDS OF JOHN MCCAIN	2016-08-16	5000			201610269034613310
C00610451	H6AZ05083	G	24E	INDEPENDENT EXPENDITURE FOR	ORG	PATRIOT VOICES PAC	NONE	HSP DIRECT	2016-10-25	1579			201612089039918191
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	BUILDING RELATIONSHIPS IN DIVERSE GEOGRAPHIC ENVIRONMENTS PAC (BRIDGE PAC)	CLYBURN	KYRSTEN SINEMA FOR CONGRESS	2016-10-28	5000			201612089039917858
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)		FRIENDS OF JOHN MCCAIN INC	2016-10-24	5000			201612089039984117
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)		MCSALLY FOR CONGRESS	2016-10-24	3000			201612089039984113
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ENTERPRISE HOLDINGS, INC. POLITICAL ACTION COMMITTEE	ENTERPRISE HOLDINGS, INC.	PAUL BABEU FOR CONGRESS	2016-10-04	2000		CONTRIBUTION	201610279036653472
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE - AMERICAN COLLEGE OF EMERGENCY PHYSICIANS	AMERICAN COLLEGE OF EMERGENCY PHYSICIANS	KYRSTEN SINEMA FOR CONGRESS	2016-10-06	1000			201610279036868909
C00582221	H6AZ02189	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE - AMERICAN COLLEGE OF EMERGENCY PHYSICIANS	AMERICAN COLLEGE OF EMERGENCY PHYSICIANS	DR. MATT HEINZ FOR ARIZONA	2016-10-18	2500			201610279036868906
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ACADIA HEALTHCARE COMPANY INC FEDPAC		MCSALLY FOR CONGRESS	2016-10-19	1000			201610279034719571
C00582890	H6AZ01199	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL TREASURY EMPLOYEES POLITICAL ACTION COMMITTEE		TOM O'HALLERAN FOR CONGRESS	2016-05-13	1000			201610269034594107
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SEAFARERS POLITICAL ACTIVITY DONATION - SEAFARERS INTERNATIONAL UNION OF NA-AGLIWD/NMU	POLITICAL AND LEGISLATIVE ORGANIZATION ON WATCH	GALLEGO FOR ARIZONA	2016-06-07	1000		DF-AZ-07-HOUSE-16P	201610269034584853
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FEARLESS PAC		TOM O'HALLERAN FOR CONGRESS	2016-10-06	2000			201610279036648974
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	JOBS, OPPORTUNITIES AND EDUCATION PAC (JOE-PAC)		TOM O'HALLERAN FOR CONGRESS	2016-10-18	3000			201610279034656600
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PAC TO THE FUTURE	NANCY PELOSI	TOM O'HALLERAN FOR CONGRESS	2016-10-03	5000			201610279034656900
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HUMANA INC. POLITICAL ACTION COMMITTEE	HUMANA INC.	KYRSTEN SINEMA FOR CONGRESS	2016-10-04	2500			201610269034603203
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC)	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS	GALLEGO FOR ARIZONA	2016-10-11	1000			201610269034603371
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC)	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS	KYRSTEN SINEMA FOR CONGRESS	2016-10-11	1000			201610269034603372
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM	NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS	PAUL BABEU FOR CONGRESS	2016-10-07	1000			201610269034603577
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE		FRIENDS OF DAVID SCHWEIKERT	2016-07-18	2500			201610279034655861
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE	NEW YORK LIFE INSURANCE COMPANY	FRIENDS OF JOHN MCCAIN, INC.	2016-10-17	5000		CONTRIBUTION	201610279034653060
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	BOYD GAMING POLITICAL ACTION COMMITTEE	BOYD GAMING CORPORATION	FRIENDS OF JOHN MCCAIN INC	2016-10-03	3000			201610259034577669
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE	NEXTERA ENERGY, INC.	PAUL BABEU FOR CONGRESS	2016-10-18	1000		DIRECT CONTRIBUTION	201610259034577963
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION	CREDIT UNION NATIONAL ASSOCIATION	KIRKPATRICK FOR SENATE	2016-10-11	5000			201610269034600729
C00582221	H6AZ02189	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN GASTROENTEROLOGICAL ASSOCIATION INC. PAC	AMERICAN GASTROENTEROLOGICAL ASSOCIATION, INC.	DR. MATT HEINZ FOR ARIZONA	2016-09-23	1000			201610219034523932
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN GASTROENTEROLOGICAL ASSOCIATION INC. PAC	AMERICAN GASTROENTEROLOGICAL ASSOCIATION, INC.	KYRSTEN SINEMA FOR CONGRESS	2016-09-23	1000			201610219034523933
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CAN	CITIZENS ORGANIZED POLITICAL ACTION COMMITTEE		SINEMA, KYRSTEN	2016-10-03	3000			201610219034524252
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC	LABORERS' INTERNATIONAL UNION OF NORTH AMERICA	KIRKPATRICK FOR SENATE	2016-09-30	2000			201610209034476503
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC	LABORERS' INTERNATIONAL UNION OF NORTH AMERICA	KYRSTEN SINEMA FOR CONGRESS	2016-09-08	2500			201610209034476503
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE	MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY	KYRSTEN SINEMA FOR CONGRESS	2016-09-06	2500		EVENT: SEPT. 8, 2016	201610209034490874
C00582221	H6AZ02189	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERIPAC: THE FUND FOR A GREATER AMERICA		DR. MATT HEINZ FOR ARIZONA	2016-09-12	5000			201610209034270348
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ALAN LOWENTHAL FOR CONGRESS		TOM O'HALLERAN FOR CONGRESS	2016-10-19	1000			201610279036688512
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN HEALTH CARE ASSOCIATION POLITICAL ACTION COMMITTEE	AMERICAN HEALTH CARE ASSOCIATION	TOM O'HALLERAN FOR CONGRESS	2016-10-10	1000			201610259034549812
C00540617	H4AZ06045	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FRIENDS OF DAVID SCHWEIKERT		DAVID SCHWEIKERT FOR CONGRESS	2016-10-11	15000			201610269034598690
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FRIENDS OF TARRYL CLARK 2012		TOM O'HALLERAN FOR CONGRESS	2016-10-19	500			201610279034666633
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SCOTT TAYLOR FOR CONGRESS	NONE	PAUL BABEU FOR CONGRESS	2016-10-03	1000			201610279036868490
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	THE RIGHT GROUP		FRIENDS OF JOHN MCCAIN INC	2016-10-06	2500			201610259034560722
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ZURICH HOLDING COMPANY OF AMERICA COMMITTEE FOR GOOD GOVERNMENT (Z-PAC)	ZURICH HOLDING COMPANY OF AMERICA	KYRSTEN SINEMA FOR CONGRESS	2016-10-12	1000			201610259034548093
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	POLITICAL ACTION COMMITTEE OF THE INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES	INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES	KIRKPATRICK FOR SENATE	2016-10-13	2500		CONTRIBUTION	201610259034560789
C00582221	H6AZ02189	G	24E	INDEPENDENT EXPENDITURE FOR	ORG	THE AMERICAN CONGRESS OF OB-GYNS PAC (OB-GYN PAC)	THE AMERICAN CONGRESS OF OB-GYNS	MAMMEN GROUP, INC.	2016-10-17	29154			201610259034559072
C00582221	H6AZ02189	G	24E	INDEPENDENT EXPENDITURE FOR	ORG	THE AMERICAN CONGRESS OF OB-GYNS PAC (OB-GYN PAC)	THE AMERICAN CONGRESS OF OB-GYNS	MAMMEN GROUP, INC.	2016-10-17	29760			201610259034559072
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FREEDOM MATTERS PAC		MCSALLY FOR CONGRESS	2016-10-03	1500			201610259034560966
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT	UNION PACIFIC CORPORATION	GALLEGO FOR ARIZONA	2016-10-03	1000		CONTRIBUTION	201610259034561055
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT	UNION PACIFIC CORPORATION	PAUL BABEU FOR CONGRESS	2016-10-03	2000		CONTRIBUTION	201610259034561065
C00461806	H0AZ01259	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE		PAUL GOSAR FOR CONGRESS	2016-08-25	-500			201610279034669213
C00367110	H4AZ04024	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE		COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2016-08-25	3000			201610279034669214
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NEW CUBA PAC		TOM O'HALLERAN FOR CONGRESS	2016-10-12	1000			201610279034659830
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	VOYA FINANCIAL, INC., POLITICAL ACTION COMMITTEE (VOYA FINANCIAL PAC)		KYRSTEN SINEMA FOR CONGRESS	2016-10-03	1000			201610249034537742
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL PROPANE GAS ASSOCIATION POLITICAL ACTION COMMITTEE		PAUL BABEU FOR CONGRESS	2016-10-19	1000			201610259034546879
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ASSOCIATION OF WHOLESALER-DISTRIBUTORS POLITICAL ACTION COMMMITTEE	NATIONAL ASSOCIATION OF WHOLESALER-DISTRIBUTORS	MCSALLY FOR CONGRESS	2016-10-18	1000			201610259034559338
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	ORG	NOVO NORDISK INC. PAC (NOVO NORDISK PAC)	NOVO NORDISK INC.	NOVO NORDISK INC	2016-10-06	236		IN-KIND, 2016 GENERAL	201610269034598106
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I		FRIENDS OF JOHN MCCAIN	2016-10-03	5000			201610269034605825
C00347260	H0AZ01184	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	APOLLO EDUCATION GROUP INC. POLITICAL ORGANIZATION FOR LEGISLATIVE LEADERSHIP		JEFF FLAKE FOR US SENATE INC	2016-10-11	2500			201610249034539768
C00374058	H2AZ07070	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PEOPLE FOR THE AMERICAN WAY VOTERS ALLIANCE	PEOPLE FOR THE AMERICAN WAY	A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE	2016-10-05	500			201610259034559470
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	LEADERSHIP, OPPORTUNITY, INNOVATION SERVICE PAC - LOIS PAC		TOM O'HALLERAN FOR CONGRESS	2016-10-09	1000			201610249034545097
C00540310	S6AZ00019		24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE		TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC			2016-10-03	5000			201610259034559915
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		KYRSTEN SINEMA FOR CONGRESS	2016-10-03	2500			201610259034559916
C00610451	H6AZ05083	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		BIGGS FOR CONGRESS	2016-10-03	2500			201610259034559914
C00367110	H4AZ04024	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2016-10-03	2500			201610259034559914
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		GALLEGO FOR ARIZONA	2016-10-03	2500			201610259034559914
C00461806	H0AZ01259	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		PAUL GOSAR FOR CONGRESS	2016-10-03	2500			201610259034559915
C00374058	H2AZ07070	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESS CMTE	2016-10-03	2500			201610259034559915
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		MCSALLY FOR CONGRESS	2016-10-03	2500			201610259034559916
C00540617	H4AZ06045	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TAYLOR MORRISON, INC. BUILDING STRONG BUSINESS PAC		DAVID SCHWEIKERT FOR CONGRESS	2016-10-03	2500			201610259034559916
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN FAMILY MUTUAL INSURANCE COMPANY FEDERAL PAC (AMFAM PAC)	AMERICAN FAMILY MUTUAL INSURANCE CO.	GALLEGO FOR ARIZONA	2016-09-06	1000			201610209033088669
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)	INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC.	KYRSTEN SINEMA FOR CONGRESS	2016-09-26	1500			201610209034115988
C00461806	H0AZ01259	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MINEPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION		PAUL GOSAR FOR CONGRESS	2016-08-05	2000			201610209034133089
C00461806	H0AZ01259	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MINEPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION		PAUL GOSAR FOR CONGRESS	2016-08-15	2000			201610209034133089
C00461806	H0AZ01259	G	24E	INDEPENDENT EXPENDITURE FOR	ORG	SENATE CONSERVATIVES ACTION	NONE	ENVISION MARKETING	2016-09-07	4847			201610209034135826
C00461806	H0AZ01259	G	24E	INDEPENDENT EXPENDITURE FOR	ORG	SENATE CONSERVATIVES ACTION	NONE	ENVISION MARKETING	2016-09-27	4210			201610209034135831
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT		FRIENDS OF JOHN MCCAIN INC	2016-09-19	2500			201610209034133416
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT		KYRSTEN SINEMA FOR CONGRESS	2016-09-19	1000			201610209034133418
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FEARLESS PAC		TOM O'HALLERAN FOR CONGRESS	2016-09-07	1000			201610209034136337
C00582221	H6AZ02189	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FEARLESS PAC		DR. MATT HEINZ FOR ARIZONA	2016-09-07	1000			201610209034136330
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SEMI POLITICAL ALLIANCE OF SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL		KRYSTEN SINEMA FOR CONGRESS	2016-09-12	1000			201610209034129450
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-08	10			201610209034265892
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-08	10			201610209034265892
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-08	10			201610209034265892
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-08	5			201610209034265895
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-08	5			201610209034265895
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-01	25			201610209034265838
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266090
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266093
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	200			201610209034266093
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	20			201610209034266093
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266096
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	15			201610209034266096
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266096
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	35			201610209034266099
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266099
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266099
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266102
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	50			201610209034266102
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266102
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	15			201610209034266105
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	10			201610209034266105
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266105
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WOMENCOUNT PAC	NONE	KIRKPATRICK FOR SENATE	2016-09-22	5			201610209034266108
